Car_Id,Make,Model,Car Type,Mileage,Year of Manufacture,Price per day,City,Agency_Name,Base_Fare,LocationID
9296,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Shimla,Midway Auto Shimla,1750,47
9297,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Shimla,Midway Auto Shimla,1750,47
9298,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Shimla,Midway Auto Shimla,1750,47
9299,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Shimla,Midway Auto Shimla,1750,47
9300,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Shimla,Midway Auto Shimla,1750,47
9301,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Shimla,Midway Auto Shimla,1750,47
9302,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Shimla,Midway Auto Shimla,1750,47
9303,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Shimla,Midway Auto Shimla,1750,47
9304,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Shimla,Midway Auto Shimla,1750,47
9305,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Shimla,Midway Auto Shimla,1750,47
9306,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Shimla,Midway Auto Shimla,1750,47
9307,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Shimla,Midway Auto Shimla,1750,47
9308,Honda,Honda City,Sedan,19 kmpl,2012,5000,Shimla,Midway Auto Shimla,1750,47
9309,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Shimla,Midway Auto Shimla,1750,47
9310,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Shimla,Midway Auto Shimla,1750,47
9311,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Shimla,Midway Auto Shimla,1750,47
9312,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Shimla,Midway Auto Shimla,1750,47
9313,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Shimla,Midway Auto Shimla,1750,47
9314,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Shimla,Midway Auto Shimla,1750,47
9315,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Shimla,Midway Auto Shimla,1750,47
9316,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Shimla,Midway Auto Shimla,1750,47
9317,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Shimla,Midway Auto Shimla,1750,47
9318,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Shimla,Midway Auto Shimla,1750,47
9319,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Shimla,Midway Auto Shimla,1750,47
9320,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Shimla,Midway Auto Shimla,1750,47
9321,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Shimla,Prestige Drive Shimla,2900,47
9322,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Shimla,Prestige Drive Shimla,2900,47
9323,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Shimla,Prestige Drive Shimla,2900,47
9324,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Shimla,Prestige Drive Shimla,2900,47
9325,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Shimla,Prestige Drive Shimla,2900,47
9326,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Shimla,Prestige Drive Shimla,2900,47
9327,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Shimla,Prestige Drive Shimla,2900,47
9328,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Shimla,Prestige Drive Shimla,2900,47
9329,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Shimla,Prestige Drive Shimla,2900,47
9330,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Shimla,Prestige Drive Shimla,2900,47
9331,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Shimla,Prestige Drive Shimla,2900,47
9332,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Shimla,Prestige Drive Shimla,2900,47
9333,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Shimla,Prestige Drive Shimla,2900,47
9334,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Shimla,Prestige Drive Shimla,2900,47
9335,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Shimla,Prestige Drive Shimla,2900,47
9336,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Shimla,Prestige Drive Shimla,2900,47
9337,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Shimla,Prestige Drive Shimla,2900,47
9338,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Shimla,Prestige Drive Shimla,2900,47
9339,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Shimla,Prestige Drive Shimla,2900,47
9340,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Shimla,Prestige Drive Shimla,2900,47
9341,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Shimla,Prestige Drive Shimla,2900,47
9342,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Shimla,Prestige Drive Shimla,2900,47
9343,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Shimla,Prestige Drive Shimla,2900,47
9344,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Shimla,Prestige Drive Shimla,2900,47
9345,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Shimla,Prestige Drive Shimla,2900,47
9346,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Shimla,Prestige Drive Shimla,2900,47
9347,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Shimla,Prestige Drive Shimla,2900,47
9348,Honda,Honda City,Sedan,19 kmpl,2012,5000,Shimla,Prestige Drive Shimla,2900,47
9349,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Shimla,Prestige Drive Shimla,2900,47
9350,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Shimla,Prestige Drive Shimla,2900,47
9351,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Shimla,Prestige Drive Shimla,2900,47
9352,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Shimla,Prestige Drive Shimla,2900,47
9353,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Shimla,Prestige Drive Shimla,2900,47
9354,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Shimla,Prestige Drive Shimla,2900,47
9355,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Shimla,Prestige Drive Shimla,2900,47
9356,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Shimla,Prestige Drive Shimla,2900,47
9357,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Shimla,Prestige Drive Shimla,2900,47
9358,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Shimla,Prestige Drive Shimla,2900,47
9359,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Shimla,Prestige Drive Shimla,2900,47
9360,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Shimla,Prestige Drive Shimla,2900,47
9361,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Shimla,Luxury Motion Shimla,3600,47
9362,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Shimla,Luxury Motion Shimla,3600,47
9363,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Shimla,Luxury Motion Shimla,3600,47
9364,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Shimla,Luxury Motion Shimla,3600,47
9365,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Shimla,Luxury Motion Shimla,3600,47
9366,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Shimla,Luxury Motion Shimla,3600,47
9367,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Shimla,Luxury Motion Shimla,3600,47
9368,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Shimla,Luxury Motion Shimla,3600,47
9369,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Shimla,Luxury Motion Shimla,3600,47
9370,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Shimla,Luxury Motion Shimla,3600,47
9371,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Shimla,Luxury Motion Shimla,3600,47
9372,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Shimla,Luxury Motion Shimla,3600,47
9373,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Shimla,Luxury Motion Shimla,3600,47
9374,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Shimla,Luxury Motion Shimla,3600,47
9375,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Shimla,Luxury Motion Shimla,3600,47
9376,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Shimla,Luxury Motion Shimla,3600,47
9377,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Shimla,Luxury Motion Shimla,3600,47
9378,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Shimla,Luxury Motion Shimla,3600,47
9379,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Shimla,Luxury Motion Shimla,3600,47
9380,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Shimla,Luxury Motion Shimla,3600,47
9381,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Shimla,Luxury Motion Shimla,3600,47
9382,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Shimla,Luxury Motion Shimla,3600,47
9383,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Shimla,Luxury Motion Shimla,3600,47
9384,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Shimla,Luxury Motion Shimla,3600,47
9385,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Shimla,Luxury Motion Shimla,3600,47
9386,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Shimla,Luxury Motion Shimla,3600,47
9387,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Shimla,Luxury Motion Shimla,3600,47
9388,Honda,Honda City,Sedan,19 kmpl,2012,5000,Shimla,Luxury Motion Shimla,3600,47
9389,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Shimla,Luxury Motion Shimla,3600,47
9390,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Shimla,Luxury Motion Shimla,3600,47
9391,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Shimla,Luxury Motion Shimla,3600,47
9392,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Shimla,Luxury Motion Shimla,3600,47
9393,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Shimla,Luxury Motion Shimla,3600,47
9394,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Shimla,Luxury Motion Shimla,3600,47
9395,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Shimla,Luxury Motion Shimla,3600,47
9396,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Shimla,Luxury Motion Shimla,3600,47
9397,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Shimla,Luxury Motion Shimla,3600,47
9398,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Shimla,Luxury Motion Shimla,3600,47
9399,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Shimla,Luxury Motion Shimla,3600,47
9400,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Shimla,Luxury Motion Shimla,3600,47
9401,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Imphal,Smart Rentals Imphal,850,48
9402,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Imphal,Smart Rentals Imphal,850,48
9403,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Imphal,Smart Rentals Imphal,850,48
9404,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Imphal,Smart Rentals Imphal,850,48
9405,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Imphal,Smart Rentals Imphal,850,48
9406,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Imphal,Smart Rentals Imphal,850,48
9407,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Imphal,Smart Rentals Imphal,850,48
9408,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Imphal,Smart Rentals Imphal,850,48
9409,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Imphal,Smart Rentals Imphal,850,48
9410,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Imphal,Smart Rentals Imphal,850,48
9411,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Imphal,Smart Rentals Imphal,850,48
9412,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Imphal,Smart Rentals Imphal,850,48
9413,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Imphal,Smart Rentals Imphal,850,48
9414,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Imphal,Smart Rentals Imphal,850,48
9415,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Imphal,Smart Rentals Imphal,850,48
9416,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Imphal,Smart Rentals Imphal,850,48
9417,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Imphal,Smart Rentals Imphal,850,48
9418,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Imphal,Smart Rentals Imphal,850,48
9419,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Imphal,Smart Rentals Imphal,850,48
9420,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Imphal,Smart Rentals Imphal,850,48
9421,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Imphal,Smart Rentals Imphal,850,48
9422,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Imphal,Smart Rentals Imphal,850,48
9423,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Imphal,Smart Rentals Imphal,850,48
9424,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Imphal,Smart Rentals Imphal,850,48
9425,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Imphal,Smart Rentals Imphal,850,48
9426,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Imphal,Smart Rentals Imphal,850,48
9427,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Imphal,Smart Rentals Imphal,850,48
9428,Honda,Honda City,Sedan,19 kmpl,2012,5000,Imphal,Smart Rentals Imphal,850,48
9429,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Imphal,Smart Rentals Imphal,850,48
9430,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Imphal,Smart Rentals Imphal,850,48
9431,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Imphal,Smart Rentals Imphal,850,48
9432,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Imphal,Smart Rentals Imphal,850,48
9433,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Imphal,Smart Rentals Imphal,850,48
9434,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Imphal,Smart Rentals Imphal,850,48
9435,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Imphal,Smart Rentals Imphal,850,48
9436,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Imphal,Smart Rentals Imphal,850,48
9437,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Imphal,Smart Rentals Imphal,850,48
9438,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Imphal,Smart Rentals Imphal,850,48
9439,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Imphal,Smart Rentals Imphal,850,48
9440,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Imphal,Smart Rentals Imphal,850,48
9441,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Imphal,Budget Auto Imphal,1050,48
9442,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Imphal,Budget Auto Imphal,1050,48
9443,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Imphal,Budget Auto Imphal,1050,48
9444,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Imphal,Budget Auto Imphal,1050,48
9445,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Imphal,Budget Auto Imphal,1050,48
9446,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Imphal,Budget Auto Imphal,1050,48
9447,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Imphal,Budget Auto Imphal,1050,48
9448,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Imphal,Budget Auto Imphal,1050,48
9449,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Imphal,Budget Auto Imphal,1050,48
9450,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Imphal,Budget Auto Imphal,1050,48
9451,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Imphal,Budget Auto Imphal,1050,48
9452,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Imphal,Budget Auto Imphal,1050,48
9453,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Imphal,Budget Auto Imphal,1050,48
9454,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Imphal,Budget Auto Imphal,1050,48
9455,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Imphal,Budget Auto Imphal,1050,48
9456,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Imphal,Budget Auto Imphal,1050,48
9457,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Imphal,Budget Auto Imphal,1050,48
9458,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Imphal,Budget Auto Imphal,1050,48
9459,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Imphal,Budget Auto Imphal,1050,48
9460,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Imphal,Budget Auto Imphal,1050,48
9461,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Imphal,Budget Auto Imphal,1050,48
9462,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Imphal,Budget Auto Imphal,1050,48
9463,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Imphal,Budget Auto Imphal,1050,48
9464,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Imphal,Budget Auto Imphal,1050,48
9465,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Imphal,Budget Auto Imphal,1050,48
9466,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Imphal,Budget Auto Imphal,1050,48
9467,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Imphal,Budget Auto Imphal,1050,48
9468,Honda,Honda City,Sedan,19 kmpl,2012,5000,Imphal,Budget Auto Imphal,1050,48
9469,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Imphal,Budget Auto Imphal,1050,48
9470,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Imphal,Budget Auto Imphal,1050,48
9471,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Imphal,Budget Auto Imphal,1050,48
9472,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Imphal,Budget Auto Imphal,1050,48
9473,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Imphal,Budget Auto Imphal,1050,48
9474,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Imphal,Budget Auto Imphal,1050,48
9475,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Imphal,Budget Auto Imphal,1050,48
9476,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Imphal,Budget Auto Imphal,1050,48
9477,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Imphal,Budget Auto Imphal,1050,48
9478,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Imphal,Budget Auto Imphal,1050,48
9479,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Imphal,Budget Auto Imphal,1050,48
9480,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Imphal,Budget Auto Imphal,1050,48
9481,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Imphal,Midway Auto Imphal,1700,48
9482,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Imphal,Midway Auto Imphal,1700,48
9483,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Imphal,Midway Auto Imphal,1700,48
9484,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Imphal,Midway Auto Imphal,1700,48
9485,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Imphal,Midway Auto Imphal,1700,48
9486,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Imphal,Midway Auto Imphal,1700,48
9487,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Imphal,Midway Auto Imphal,1700,48
9488,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Imphal,Midway Auto Imphal,1700,48
9489,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Imphal,Midway Auto Imphal,1700,48
9490,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Imphal,Midway Auto Imphal,1700,48
9491,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Imphal,Midway Auto Imphal,1700,48
9492,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Imphal,Midway Auto Imphal,1700,48
9493,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Imphal,Midway Auto Imphal,1700,48
9494,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Imphal,Midway Auto Imphal,1700,48
9495,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Imphal,Midway Auto Imphal,1700,48
9496,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Imphal,Midway Auto Imphal,1700,48
9497,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Imphal,Midway Auto Imphal,1700,48
9498,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Imphal,Midway Auto Imphal,1700,48
9499,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Imphal,Midway Auto Imphal,1700,48
9500,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Imphal,Midway Auto Imphal,1700,48
9501,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Imphal,Midway Auto Imphal,1700,48
9502,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Imphal,Midway Auto Imphal,1700,48
9503,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Imphal,Midway Auto Imphal,1700,48
9504,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Imphal,Midway Auto Imphal,1700,48
9505,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Imphal,Midway Auto Imphal,1700,48
9506,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Imphal,Midway Auto Imphal,1700,48
9507,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Imphal,Midway Auto Imphal,1700,48
9508,Honda,Honda City,Sedan,19 kmpl,2012,5000,Imphal,Midway Auto Imphal,1700,48
9509,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Imphal,Midway Auto Imphal,1700,48
9510,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Imphal,Midway Auto Imphal,1700,48
9511,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Imphal,Midway Auto Imphal,1700,48
9512,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Imphal,Midway Auto Imphal,1700,48
9513,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Imphal,Midway Auto Imphal,1700,48
9514,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Imphal,Midway Auto Imphal,1700,48
9515,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Imphal,Midway Auto Imphal,1700,48
9516,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Imphal,Midway Auto Imphal,1700,48
9517,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Imphal,Midway Auto Imphal,1700,48
9518,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Imphal,Midway Auto Imphal,1700,48
9519,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Imphal,Midway Auto Imphal,1700,48
9520,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Imphal,Midway Auto Imphal,1700,48
9521,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Imphal,Prestige Drive Imphal,2800,48
9522,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Imphal,Prestige Drive Imphal,2800,48
9523,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Imphal,Prestige Drive Imphal,2800,48
9524,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Imphal,Prestige Drive Imphal,2800,48
9525,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Imphal,Prestige Drive Imphal,2800,48
9526,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Imphal,Prestige Drive Imphal,2800,48
9527,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Imphal,Prestige Drive Imphal,2800,48
9528,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Imphal,Prestige Drive Imphal,2800,48
9529,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Imphal,Prestige Drive Imphal,2800,48
9530,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Imphal,Prestige Drive Imphal,2800,48
9531,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Imphal,Prestige Drive Imphal,2800,48
9532,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Imphal,Prestige Drive Imphal,2800,48
9533,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Imphal,Prestige Drive Imphal,2800,48
9534,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Imphal,Prestige Drive Imphal,2800,48
9535,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Imphal,Prestige Drive Imphal,2800,48
9536,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Imphal,Prestige Drive Imphal,2800,48
9537,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Imphal,Prestige Drive Imphal,2800,48
9538,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Imphal,Prestige Drive Imphal,2800,48
9539,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Imphal,Prestige Drive Imphal,2800,48
