travelCode,User_ID,flightType,Flight_agency,Departure_date,Departure,Arrival,Flight Distance (km),Flight Duration (hh:mm),Departure Time,Arrival Time,flight_number
134938,1327,firstClass,Air India,01/02/2020,Mysuru,Tirupati,336.01,00:22,02:11,02:33,AI4934
134939,1327,economic,Akasa Air,01/09/2020,Raigarh,Ranchi,253.73,00:16,19:40,19:56,QP105
134945,1327,premium,SpiceJet,20/02/2020,Dehradun,Bhopal,788.61,00:52,03:15,04:07,SG748
134946,1327,firstClass,GoAir,27/02/2020,Imphal,Khowai,251.02,00:16,21:41,21:57,G85947
134947,1327,premium,Air India,03/05/2020,Hyderabad,Gwalior,984.04,01:05,01:48,02:53,AI2538
134949,1327,firstClass,IndiGo,19/03/2020,Pune,Tirupati,805.07,00:53,22:14,23:07,6E544
134953,1327,premium,Air India,16/04/2020,Itanagar,Kota,4206.63,04:40,16:48,21:28,AI1151
134954,1327,premium,Akasa Air,23/04/2020,Bengaluru,Dhubri,1944.48,02:09,08:14,10:23,QP2051E
134956,1327,firstClass,GoAir,05/07/2020,Vijayawada,Khowai,1417.23,01:34,11:52,13:26,G82153
134957,1327,economic,Air India,14/05/2020,Bhopal,Indore,171.4,00:11,00:52,01:03,AI123
134962,1327,firstClass,Akasa Air,18/06/2020,Bengaluru,Gangtok,1964.74,02:10,00:28,02:38,QP3038
134964,1327,firstClass,AirAsia India,07/02/2020,Varanasi,Itanagar,1075.3,01:11,10:46,11:57,I55822J
134966,1327,firstClass,Air India,16/07/2020,Puducherry,Chennai,137.25,00:09,16:35,16:44,AI2309
134971,1327,firstClass,IndiGo,20/08/2020,Imphal,Bhubaneswar,973.36,01:04,13:33,14:37,6E4634
134973,1327,premium,IndiGo,09/03/2020,Indore,Ranchi,972.02,01:04,15:06,16:10,6E5133N
134978,1328,premium,Akasa Air,24/10/2019,Guwahati,Pune,2024.81,02:14,18:09,20:23,QP2333
134980,1328,firstClass,AirAsia India,11/07/2019,Gangtok,Chandigarh,1209.73,01:20,22:29,23:49,I53686
134985,1328,economic,Akasa Air,12/12/2019,Mopa,Imphal,9436.73,10:29,22:43,09:12,QP3603
134986,1328,firstClass,AirAsia India,19/12/2019,Khowai,Delhi NCR,1533.62,01:42,07:51,09:33,I55457H
134987,1328,economic,Air India,26/12/2019,Surat,Chennai,1199.07,01:19,06:02,07:21,AI4720
134992,1328,economic,SpiceJet,30/01/2020,Dabolim,Vadodara,772.1,00:51,06:24,07:15,SG4460
134993,1328,economic,SpiceJet,02/06/2020,Chandigarh,Kota,2565.24,02:51,21:51,00:42,SG3024
135001,1328,firstClass,Akasa Air,04/02/2020,Shimla,Dhubri,1372.49,01:31,12:29,14:00,QP656
135005,1328,premium,Akasa Air,30/04/2020,Shillong,Delhi NCR,1504.03,01:40,12:56,14:36,QP2158
135011,1328,premium,Akasa Air,06/11/2020,Vadodara,Jaipur,576.09,00:38,05:43,06:21,QP3166
135012,1328,premium,Akasa Air,18/06/2020,Tirupati,Ranchi,1244.86,01:22,12:14,13:36,QP4096
135017,1328,economic,IndiGo,23/07/2020,Pune,Itanagar,2233.82,02:28,04:16,06:44,6E2819
135021,1328,firstClass,GoAir,20/08/2020,Itanagar,Kullu-Manali,1677.39,01:51,01:28,03:19,G85298
135022,1328,premium,SpiceJet,27/08/2020,Delhi NCR,Mumbai,1147.96,01:16,03:03,04:19,SG403P
135035,1328,firstClass,Air India,26/11/2020,Varanasi,Jamshedpur,426.65,00:28,07:25,07:53,AI4362
135037,1328,firstClass,IndiGo,12/10/2020,Mysuru,Ranchi,1532.07,01:42,07:30,09:12,6E1554
135044,1328,premium,Akasa Air,28/01/2021,Prayagraj,Dehradun,659.1,00:43,01:50,02:33,QP4716
135063,1330,premium,SpiceJet,21/11/2019,Bilaspur,Surat,968.69,01:04,02:40,03:44,SG2692
135065,1330,economic,IndiGo,12/05/2019,Guwahati,Dabolim,2212.06,02:27,04:47,07:14,6E618
135068,1330,firstClass,AirAsia India,26/12/2019,Imphal,Navi Mumbai,2249.29,02:29,01:26,03:55,I55767Z
135072,1330,premium,IndiGo,23/01/2020,Bhopal,Ayodhya,623.9,00:41,21:10,21:51,6E3531
135075,1330,firstClass,Akasa Air,13/02/2020,Shimla,Chandigarh,54.56,00:03,22:59,23:02,QP441
135078,1330,firstClass,AirAsia India,03/05/2020,Jamshedpur,Hisar,6312.49,07:00,00:51,07:51,I54245
135084,1330,economic,Akasa Air,16/04/2020,Patna,Raigarh,447.5,00:29,13:13,13:42,QP2356
135090,1330,economic,Air India,28/05/2020,Tirupati,Jamshedpur,1244.27,01:22,09:38,11:00,AI2005
135093,1330,firstClass,AirAsia India,18/06/2020,Ludhiana,Chandigarh,91.36,00:06,04:48,04:54,I55644R
135101,1330,firstClass,AirAsia India,13/08/2020,Coimbatore,Mysuru,148.05,00:09,23:22,23:31,I51501
135102,1330,economic,Akasa Air,20/08/2020,Itanagar,Prayagraj,1186.96,01:19,08:36,09:55,QP4834
135105,1330,premium,SpiceJet,09/10/2020,Ayodhya,Pune,1256.76,01:23,19:11,20:34,SG3220
135111,1330,economic,SpiceJet,22/10/2020,Dabolim,Hisar,5793.99,06:26,08:32,14:58,SG2714
135115,1330,premium,Air India,19/11/2020,Indore,Hyderabad,653.27,00:43,15:54,16:37,AI368
135116,1330,premium,IndiGo,26/11/2020,Navi Mumbai,Jaipur,921.21,01:01,12:06,13:07,6E5653
135117,1330,firstClass,AirAsia India,12/03/2020,Jamshedpur,Kota,3547.31,03:56,19:45,23:41,I54592
135121,1330,premium,Air India,31/12/2020,Kolkata,Ludhiana,1548.89,01:43,21:19,23:02,AI3490
135122,1330,firstClass,AirAsia India,01/07/2021,Mopa,Kolkata,8895.51,09:53,08:30,18:23,I55147
135125,1330,premium,SpiceJet,28/01/2021,Ranchi,Itanagar,932.7,01:02,11:32,12:34,SG197N
135127,1330,firstClass,Akasa Air,02/11/2021,Itanagar,Chennai,2084.89,02:18,21:20,23:38,QP5574
135128,1330,firstClass,Akasa Air,18/02/2021,Bhubaneswar,Mumbai,1362.24,01:30,07:47,09:17,QP3701
135132,1330,firstClass,Air India,18/03/2021,Ahmedabad,Navi Mumbai,445.78,00:29,23:20,23:49,AI260
135134,1330,economic,SpiceJet,04/01/2021,Vadodara,Khowai,1889.19,02:05,00:35,02:40,SG5861
135136,1330,firstClass,SpiceJet,15/04/2021,Puducherry,Amritsar,2247.39,02:29,19:30,21:59,SG3505
135137,1330,economic,SpiceJet,22/04/2021,Chandigarh,Navi Mumbai,1355.13,01:30,10:11,11:41,SG5062
135139,1330,firstClass,Air India,05/06/2021,Mopa,Hisar,3984.42,04:25,04:42,09:07,AI4588
135154,1330,premium,Akasa Air,19/08/2021,Ranchi,Tirupati,1244.86,01:22,21:35,22:57,QP5820
135155,1330,premium,Air India,26/08/2021,Bengaluru,Ayodhya,1610.84,01:47,16:55,18:42,AI2706
135157,1330,firstClass,GoAir,09/09/2021,Ayodhya,Srinagar,1076.13,01:11,09:05,10:16,G85023
135163,1330,firstClass,GoAir,21/10/2021,Jaipur,Prayagraj,626.02,00:41,16:20,17:01,G83556
135166,1330,premium,IndiGo,11/11/2021,Patna,Srinagar,1371.13,01:31,14:59,16:30,6E2976
135180,1330,economic,Air India,17/02/2022,Vijayawada,Imphal,1661.41,01:50,09:07,10:57,AI998
135182,1330,premium,SpiceJet,03/03/2022,Bhopal,Vadodara,442.97,00:29,19:07,19:36,SG5277
135185,1330,economic,Air India,24/03/2022,Visakhapatnam,Bhubaneswar,399.6,00:26,08:08,08:34,AI684
135186,1330,economic,Akasa Air,31/03/2022,Shillong,Jamshedpur,654.58,00:43,16:23,17:06,QP3574
135188,1330,firstClass,GoAir,14/04/2022,Visakhapatnam,Mumbai,1099.69,01:13,12:38,13:51,G82607
135189,1330,firstClass,Akasa Air,21/04/2022,Gwalior,Jamshedpur,895.41,00:59,18:33,19:32,QP2106
135191,1330,firstClass,Air India,05/05/2022,Dhubri,Mopa,9027.81,10:01,05:50,15:51,AI2869
135192,1330,economic,SpiceJet,05/12/2022,Imphal,Puri,1003.58,01:06,01:59,03:05,SG5646
135201,1330,firstClass,Akasa Air,14/07/2022,Gwalior,Coimbatore,1697.6,01:53,14:48,16:41,QP1089
135207,1330,economic,SpiceJet,25/08/2022,Jaipur,Bengaluru,1562.28,01:44,01:37,03:21,SG4069
135214,1330,economic,IndiGo,13/10/2022,Mumbai,Imphal,2261.04,02:30,19:31,22:01,6E2263O
135216,1331,premium,Akasa Air,10/03/2019,Dehradun,Itanagar,1559.75,01:43,00:35,02:18,QP5941O
135224,1331,premium,Akasa Air,28/11/2019,Tirupati,Jaipur,1524.63,01:41,08:18,09:59,QP626
135227,1331,premium,Akasa Air,19/12/2019,Khowai,Hisar,6682.72,07:25,18:49,02:14,QP5815F
135233,1331,firstClass,Akasa Air,30/01/2020,Gangtok,Bengaluru,1964.74,02:10,14:59,17:09,QP1193
135236,1331,firstClass,IndiGo,20/02/2020,Imphal,Vijayawada,1661.41,01:50,21:17,23:07,6E4056Q
135239,1331,premium,SpiceJet,03/12/2020,Dabolim,Pune,349.02,00:23,02:16,02:39,SG4600
135241,1331,firstClass,Akasa Air,26/03/2020,Coimbatore,Nashik,1055.99,01:10,10:32,11:42,QP4082
135243,1331,firstClass,Air India,04/09/2020,Srinagar,Itanagar,1957.0,02:10,21:09,23:19,AI1736
135249,1331,premium,Akasa Air,21/05/2020,Mysuru,Raigarh,1285.93,01:25,01:03,02:28,QP1037U
135259,1331,firstClass,GoAir,30/07/2020,Ayodhya,Ranchi,495.38,00:33,20:27,21:00,G81905I
135260,1331,firstClass,GoAir,08/06/2020,Dabolim,Shillong,2191.49,02:26,18:17,20:43,G84679
135273,1331,premium,Akasa Air,11/05/2020,Ludhiana,Udaipur,734.24,00:48,21:16,22:04,QP4021M
135275,1331,premium,Air India,19/11/2020,Puducherry,Mumbai,1087.81,01:12,19:07,20:19,AI2118
135279,1331,economic,IndiGo,17/12/2020,Patna,Shillong,676.67,00:45,10:25,11:10,6E4013
135282,1331,premium,SpiceJet,01/07/2021,Dehradun,Thiruvananthapuram,2431.0,02:42,04:22,07:04,SG787J
135285,1331,firstClass,Akasa Air,28/01/2021,Puducherry,Hisar,6534.35,07:15,05:20,12:35,QP2907
135292,1331,firstClass,SpiceJet,18/03/2021,Chennai,Kolkata,1356.49,01:30,22:33,00:03,SG2564
135294,1331,economic,IndiGo,04/01/2021,Patna,Diu,1544.25,01:42,10:43,12:25,6E3705
135303,1331,premium,IndiGo,06/03/2021,Diu,Surat,199.24,00:13,13:11,13:24,6E2560
135306,1331,firstClass,AirAsia India,24/06/2021,Ayodhya,Shimla,685.0,00:45,12:09,12:54,I54674P
135314,1331,firstClass,GoAir,19/08/2021,Patna,Mumbai,1452.8,01:36,18:51,20:27,G82896
135315,1331,firstClass,SpiceJet,26/08/2021,Kolkata,Shillong,489.31,00:32,05:03,05:35,SG5166
135323,1331,economic,SpiceJet,21/10/2021,Delhi NCR,Thiruvananthapuram,2243.39,02:29,13:42,16:11,SG4840
135326,1331,premium,Akasa Air,11/11/2021,Mysuru,Dehradun,2009.59,02:13,12:08,14:21,QP2775
135327,1331,economic,Air India,18/11/2021,Khowai,Dehradun,1510.38,01:40,18:45,20:25,AI1022
135329,1331,premium,SpiceJet,12/02/2021,Mopa,Ranchi,8577.52,09:31,11:57,21:28,SG1019
135338,1331,premium,IndiGo,02/03/2022,Gwalior,Indore,456.67,00:30,11:12,11:42,6E1929
135340,1331,firstClass,Air India,17/02/2022,Mysuru,Dabolim,457.59,00:30,01:59,02:29,AI1364
135341,1331,firstClass,IndiGo,24/02/2022,Khowai,Ahmedabad,1940.48,02:09,22:15,00:24,6E4120
135343,1331,premium,Air India,03/10/2022,Imphal,Pune,2187.75,02:25,18:02,20:27,AI2747
135345,1331,firstClass,GoAir,24/03/2022,Mopa,Puducherry,8086.87,08:59,00:10,09:09,G85854
135349,1331,firstClass,GoAir,21/04/2022,Nashik,Kolkata,1535.86,01:42,16:23,18:05,G83291
135355,1331,firstClass,SpiceJet,06/02/2022,Varanasi,Hyderabad,999.97,01:06,09:53,10:59,SG4775
135360,1332,premium,SpiceJet,17/10/2019,Imphal,Kota,4279.03,04:45,09:05,13:50,SG2703
135362,1332,economic,IndiGo,31/10/2019,Visakhapatnam,Ludhiana,1647.8,01:49,07:17,09:06,6E2770
135364,1332,premium,SpiceJet,14/11/2019,Visakhapatnam,Itanagar,1494.98,01:39,10:48,12:27,SG4415
135368,1332,premium,SpiceJet,12/12/2019,Navi Mumbai,Surat,240.86,00:16,04:43,04:59,SG3081
135369,1332,economic,Akasa Air,19/12/2019,Vadodara,Varanasi,1051.78,01:10,12:03,13:13,QP5321
135372,1332,premium,SpiceJet,01/09/2020,Mopa,Kullu-Manali,7768.07,08:37,17:23,02:00,SG4401
135375,1332,premium,Akasa Air,30/01/2020,Varanasi,Chandigarh,857.64,00:57,23:13,00:10,QP1091W
135377,1332,premium,IndiGo,13/02/2020,Jaipur,Kota,2449.23,02:43,02:35,05:18,6E4930
135378,1332,premium,SpiceJet,20/02/2020,Hyderabad,Shillong,1659.08,01:50,10:05,11:55,SG1739U
135379,1332,firstClass,SpiceJet,27/02/2020,Jaipur,Coimbatore,1773.86,01:58,10:33,12:31,SG2778
135380,1332,premium,Air India,03/05/2020,Dehradun,Shimla,119.98,00:07,08:42,08:49,AI4653P
135381,1332,firstClass,IndiGo,03/12/2020,Tirupati,Kullu-Manali,2041.42,02:16,10:08,12:24,6E1334
135384,1332,economic,IndiGo,04/02/2020,Delhi NCR,Jamshedpur,1120.3,01:14,05:25,06:39,6E5719T
135387,1332,premium,IndiGo,23/04/2020,Dhubri,Coimbatore,2157.8,02:23,17:20,19:43,6E2301
135391,1332,economic,Akasa Air,21/05/2020,Ahmedabad,Nashik,359.03,00:23,02:10,02:33,QP1613
135394,1332,economic,IndiGo,06/11/2020,Surat,Bengaluru,1044.99,01:09,02:07,03:16,6E2352
135404,1332,firstClass,Air India,20/08/2020,Guwahati,Gwalior,1353.44,01:30,02:09,03:39,AI2036
135407,1332,premium,Air India,09/10/2020,Shillong,Mumbai,2080.96,02:18,19:37,21:55,AI3154
135409,1332,firstClass,SpiceJet,24/09/2020,Hisar,Prayagraj,5783.01,06:25,04:47,11:12,SG5052
135410,1332,economic,Air India,10/01/2020,Imphal,Jamshedpur,820.07,00:54,15:00,15:54,AI1551
135414,1332,economic,Air India,29/10/2020,Bhopal,Guwahati,1483.99,01:38,11:27,13:05,AI3825C
135415,1332,economic,SpiceJet,11/05/2020,Delhi NCR,Dhubri,1307.66,01:27,05:43,07:10,SG1348
135416,1332,economic,IndiGo,11/12/2020,Gangtok,Puri,883.81,00:58,04:22,05:20,6E5807S
135417,1332,firstClass,Air India,19/11/2020,Indore,Ahmedabad,334.31,00:22,15:04,15:26,AI5305
135418,1332,firstClass,IndiGo,26/11/2020,Gwalior,Dabolim,1287.67,01:25,02:06,03:31,6E4673
135420,1332,firstClass,AirAsia India,12/10/2020,Jaipur,Indore,467.23,00:31,13:57,14:28,I53608
135433,1332,economic,Akasa Air,03/11/2021,Delhi NCR,Kota,2575.97,02:51,10:22,13:13,QP1564C
135435,1332,firstClass,Air India,25/03/2021,Prayagraj,Surat,1034.08,01:08,02:00,03:08,AI128
135438,1332,firstClass,AirAsia India,15/04/2021,Ahmedabad,Navi Mumbai,445.78,00:29,03:47,04:16,I5478
135444,1332,firstClass,IndiGo,27/05/2021,Pune,Bengaluru,735.14,00:49,00:42,01:31,6E4586
135447,1332,economic,Air India,17/06/2021,Mumbai,Thiruvananthapuram,1256.25,01:23,18:42,20:05,AI5214
135449,1332,firstClass,Air India,07/01/2021,Itanagar,Kullu-Manali,1677.39,01:51,06:08,07:59,AI1352L
135451,1332,premium,SpiceJet,15/07/2021,Raigarh,Udaipur,1033.2,01:08,14:45,15:53,SG1806
135454,1332,premium,Air India,08/05/2021,Navi Mumbai,Shillong,2069.77,02:17,21:15,23:32,AI4050
135455,1332,firstClass,IndiGo,08/12/2021,Chandigarh,Jamshedpur,1282.85,01:25,07:47,09:12,6E4515
135456,1332,economic,Akasa Air,19/08/2021,Guwahati,Indore,1654.92,01:50,00:43,02:33,QP3629
135457,1332,economic,Air India,26/08/2021,Patna,Ahmedabad,1302.68,01:26,16:28,17:54,AI4974
135465,1332,firstClass,AirAsia India,21/10/2021,Raigarh,Amritsar,1371.78,01:31,14:28,15:59,I54975
135486,1332,firstClass,IndiGo,17/03/2022,Mopa,Kota,5169.94,05:44,01:09,06:53,6E3900
135494,1332,firstClass,Akasa Air,05/12/2022,Chandigarh,Ludhiana,91.36,00:06,02:23,02:29,QP2346A
135504,1332,economic,Air India,21/07/2022,Vadodara,Amritsar,1049.7,01:09,23:07,00:16,AI1353
135506,1332,economic,Akasa Air,08/04/2022,Diu,Udaipur,513.67,00:34,07:18,07:52,QP3630
135513,1332,firstClass,AirAsia India,22/09/2022,Delhi NCR,Vijayawada,1399.88,01:33,18:23,19:56,I53623
135517,1332,firstClass,IndiGo,20/10/2022,Mumbai,Surat,236.14,00:15,10:49,11:04,6E122
135521,1332,premium,Air India,17/11/2022,Patna,Visakhapatnam,902.36,01:00,17:48,18:48,AI4885
135523,1332,premium,Akasa Air,12/01/2022,Coimbatore,Indore,1307.9,01:27,16:34,18:01,QP4253M
135524,1332,economic,Air India,12/08/2022,Udaipur,Thiruvananthapuram,1822.93,02:01,13:53,15:54,AI1104
135529,1332,economic,SpiceJet,01/12/2023,Vadodara,Ahmedabad,102.87,00:06,01:36,01:42,SG1322
135534,1333,firstClass,IndiGo,10/03/2019,Tirupati,Chennai,111.07,00:07,06:09,06:16,6E2559
135537,1333,economic,IndiGo,24/10/2019,Khowai,Ahmedabad,1940.48,02:09,15:31,17:40,6E4120
135543,1333,premium,Air India,12/05/2019,Itanagar,Delhi NCR,1633.12,01:48,15:05,16:53,AI5751
135544,1333,firstClass,Air India,12/12/2019,Coimbatore,Delhi NCR,1963.17,02:10,00:03,02:13,AI418
135549,1333,firstClass,AirAsia India,16/01/2020,Chennai,Delhi NCR,1762.97,01:57,05:31,07:28,I51224X
135555,1333,economic,IndiGo,27/02/2020,Pune,Jaipur,954.78,01:03,05:37,06:40,6E1866
135556,1333,firstClass,Air India,03/05/2020,Gangtok,Nashik,1713.38,01:54,02:15,04:09,AI2929
135558,1333,premium,SpiceJet,19/03/2020,Shimla,Chandigarh,54.56,00:03,17:28,17:31,SG603U
135564,1333,firstClass,SpiceJet,30/04/2020,Coimbatore,Mumbai,998.29,01:06,15:16,16:22,SG4611
135566,1333,premium,SpiceJet,14/05/2020,Indore,Bhubaneswar,1069.52,01:11,17:00,18:11,SG1394Z
135570,1333,firstClass,AirAsia India,06/11/2020,Raipur,Dabolim,1049.27,01:09,23:12,00:21,I54768
135571,1333,firstClass,SpiceJet,18/06/2020,Bengaluru,Ayodhya,1610.84,01:47,13:43,15:30,SG674
135573,1333,premium,SpiceJet,07/02/2020,Mopa,Vijayawada,8136.79,09:02,06:47,15:49,SG2625
135574,1333,economic,SpiceJet,07/09/2020,Tirupati,Indore,1078.47,01:11,09:10,10:21,SG546
135578,1333,economic,Akasa Air,08/06/2020,Patna,Mumbai,1452.8,01:36,23:12,00:48,QP5882
135581,1333,premium,IndiGo,27/08/2020,Puducherry,Indore,1271.69,01:24,00:02,01:26,6E4769
135584,1333,firstClass,Air India,17/09/2020,Khowai,Dehradun,1510.38,01:40,10:29,12:09,AI1022
135586,1333,economic,Air India,10/01/2020,Mopa,Indore,7610.36,08:27,00:43,09:10,AI3909
135589,1333,premium,SpiceJet,22/10/2020,Kullu-Manali,Thiruvananthapuram,2601.07,02:53,16:39,19:32,SG5046
135591,1333,firstClass,IndiGo,11/05/2020,Navi Mumbai,Bhopal,653.31,00:43,16:38,17:21,6E5707
135593,1333,firstClass,SpiceJet,19/11/2020,Itanagar,Navi Mumbai,2285.12,02:32,16:55,19:27,SG314
135597,1333,premium,Air India,17/12/2020,Chennai,Mumbai,1032.73,01:08,00:41,01:49,AI318T
135603,1333,economic,SpiceJet,28/01/2021,Bengaluru,Mumbai,844.64,00:56,00:08,01:04,SG5448
135620,1333,firstClass,IndiGo,27/05/2021,Ludhiana,Ayodhya,768.96,00:51,00:56,01:47,6E2541
135623,1333,firstClass,IndiGo,17/06/2021,Dabolim,Jaipur,1298.92,01:26,06:17,07:43,6E2238
135625,1333,premium,SpiceJet,07/01/2021,Thiruvananthapuram,Chandigarh,2474.23,02:44,10:34,13:18,SG617
135628,1333,economic,SpiceJet,22/07/2021,Varanasi,Gangtok,601.26,00:40,08:23,09:03,SG4897
135640,1333,premium,IndiGo,14/10/2021,Ayodhya,Jaipur,636.62,00:42,17:06,17:48,6E5259
135641,1333,economic,Akasa Air,21/10/2021,Amritsar,Jaipur,530.35,00:35,09:16,09:51,QP632
135645,1333,premium,SpiceJet,18/11/2021,Chennai,Navi Mumbai,1019.35,01:07,19:12,20:19,SG2624
135648,1334,firstClass,GoAir,10/10/2019,Indore,Kota,2510.59,02:47,21:15,00:02,G84873
135653,1334,firstClass,IndiGo,14/11/2019,Imphal,Ayodhya,1195.41,01:19,05:11,06:30,6E5425
135655,1334,firstClass,Akasa Air,28/11/2019,Bengaluru,Surat,1044.99,01:09,02:58,04:07,QP2865
135658,1334,firstClass,Air India,19/12/2019,Imphal,Bhubaneswar,973.36,01:04,21:44,22:48,AI3702
135662,1335,economic,Akasa Air,10/03/2019,Amritsar,Bhopal,963.19,01:04,19:34,20:38,QP5604
135664,1335,firstClass,AirAsia India,17/10/2019,Gwalior,Chandigarh,519.04,00:34,12:45,13:19,I52085
135666,1335,firstClass,Air India,31/10/2019,Udaipur,Coimbatore,1548.59,01:43,07:25,09:08,AI5324
135669,1335,economic,SpiceJet,21/11/2019,Kolkata,Nashik,1535.86,01:42,01:22,03:04,SG5488X
135671,1335,firstClass,Akasa Air,12/05/2019,Shimla,Ranchi,1179.42,01:18,00:37,01:55,QP5814
135676,1335,firstClass,Air India,01/09/2020,Dabolim,Kota,2602.42,02:53,19:04,21:57,AI1403
135678,1335,economic,Akasa Air,23/01/2020,Thiruvananthapuram,Shimla,2515.21,02:47,16:10,18:57,QP2918
135680,1335,firstClass,IndiGo,02/06/2020,Kota,Coimbatore,3147.59,03:29,13:03,16:32,6E1897N
135681,1335,firstClass,Akasa Air,13/02/2020,Patna,Bhubaneswar,596.04,00:39,22:40,23:19,QP5838
135691,1335,economic,Air India,23/04/2020,Diu,Surat,199.24,00:13,13:45,13:58,AI2566
135695,1335,economic,Air India,21/05/2020,Kullu-Manali,Nashik,1362.82,01:30,00:35,02:05,AI714
135702,1335,premium,Akasa Air,07/09/2020,Patna,Diu,1544.25,01:42,01:04,02:46,QP2261C
135708,1335,economic,Air India,20/08/2020,Kullu-Manali,Chandigarh,131.49,00:08,20:31,20:39,AI1720
135709,1335,economic,Air India,27/08/2020,Bhopal,Itanagar,1684.31,01:52,04:48,06:40,AI1654
135712,1335,premium,SpiceJet,17/09/2020,Prayagraj,Shimla,778.1,00:51,18:56,19:47,SG2761X
135718,1335,economic,IndiGo,29/10/2020,Imphal,Dehradun,1681.95,01:52,22:37,00:29,6E4544
135730,1335,firstClass,Akasa Air,21/01/2021,Tirupati,Hisar,6376.72,07:05,03:14,10:19,QP4913
135734,1335,premium,Air India,18/02/2021,Srinagar,Patna,1371.13,01:31,03:57,05:28,AI5684Y
135742,1335,firstClass,AirAsia India,15/04/2021,Dhubri,Vijayawada,1432.36,01:35,21:03,22:38,I55289
135743,1335,firstClass,SpiceJet,22/04/2021,Tirupati,Amritsar,2053.04,02:16,06:52,09:08,SG3959
135757,1335,firstClass,IndiGo,29/07/2021,Ludhiana,Nashik,1231.12,01:22,23:17,00:39,6E5068
135760,1335,firstClass,IndiGo,19/08/2021,Shimla,Gwalior,550.85,00:36,17:14,17:50,6E1817
135764,1335,firstClass,IndiGo,16/09/2021,Kota,Hyderabad,2950.17,03:16,15:03,18:19,6E1269
135765,1335,firstClass,Akasa Air,23/09/2021,Itanagar,Mysuru,2415.34,02:41,14:05,16:46,QP714
135769,1335,premium,SpiceJet,21/10/2021,Chandigarh,Tirupati,1920.51,02:08,14:54,17:02,SG2001
135772,1335,premium,Air India,11/11/2021,Delhi NCR,Dhubri,1307.66,01:27,03:31,04:58,AI4118
135773,1335,firstClass,Akasa Air,18/11/2021,Shimla,Ahmedabad,1005.94,01:07,17:47,18:54,QP4196
135774,1335,firstClass,GoAir,25/11/2021,Shimla,Shillong,1564.54,01:44,14:22,16:06,G8466
135775,1335,firstClass,Akasa Air,12/02/2021,Chennai,Jaipur,1607.53,01:47,13:09,14:56,QP1284
135778,1335,firstClass,Akasa Air,23/12/2021,Delhi NCR,Vadodara,806.77,00:53,06:25,07:18,QP3435
135782,1335,firstClass,Air India,20/01/2022,Hisar,Puducherry,6534.35,07:15,16:44,23:59,AI2159H
135785,1335,economic,Akasa Air,02/10/2022,Kota,Puri,3593.95,03:59,11:38,15:37,QP1258
135788,1335,firstClass,GoAir,03/03/2022,Kullu-Manali,Shimla,85.88,00:05,04:34,04:39,G81401
135790,1335,firstClass,IndiGo,17/03/2022,Bhubaneswar,Kolkata,365.22,00:24,18:55,19:19,6E5720E
135794,1335,firstClass,GoAir,14/04/2022,Raigarh,Ayodhya,558.22,00:37,09:17,09:54,G81294
135801,1335,premium,IndiGo,06/02/2022,Bhubaneswar,Jaipur,1261.72,01:24,18:39,20:03,6E1826
135804,1335,economic,IndiGo,23/06/2022,Pune,Raigarh,1063.81,01:10,01:08,02:18,6E3076W
135806,1335,economic,IndiGo,07/07/2022,Bhopal,Chennai,1170.47,01:18,10:51,12:09,6E4362I
135809,1335,firstClass,GoAir,28/07/2022,Puri,Jaipur,1293.96,01:26,16:34,18:00,G85623
135810,1335,premium,Akasa Air,08/04/2022,Raigarh,Amritsar,1371.78,01:31,08:43,10:14,QP2482
135811,1335,firstClass,IndiGo,08/11/2022,Hyderabad,Guwahati,1683.4,01:52,03:56,05:48,6E4506
135813,1335,premium,Akasa Air,25/08/2022,Puducherry,Diu,1357.3,01:30,12:07,13:37,QP2828
135814,1335,firstClass,AirAsia India,09/01/2022,Raipur,Kullu-Manali,1264.16,01:24,16:56,18:20,I5289
135819,1335,premium,IndiGo,10/06/2022,Amritsar,Dhubri,1596.57,01:46,21:02,22:48,6E1820
135820,1335,economic,IndiGo,13/10/2022,Surat,Indore,352.91,00:23,07:18,07:41,6E5130T
135825,1335,premium,SpiceJet,17/11/2022,Visakhapatnam,Tirupati,605.08,00:40,20:02,20:42,SG4875
135826,1335,firstClass,Air India,24/11/2022,Raigarh,Khowai,873.79,00:58,08:36,09:34,AI2804
135827,1335,economic,SpiceJet,12/01/2022,Bengaluru,Gwalior,1475.45,01:38,15:09,16:47,SG2152
135831,1335,firstClass,SpiceJet,29/12/2022,Pune,Hisar,5572.52,06:11,22:44,04:55,SG5167
135832,1335,firstClass,AirAsia India,01/05/2023,Mopa,Mumbai,7304.96,08:06,05:53,13:59,I52044
135840,1335,firstClass,GoAir,03/02/2023,Diu,Pune,387.41,00:25,00:44,01:09,G81064
135843,1335,firstClass,AirAsia India,23/03/2023,Diu,Ahmedabad,305.78,00:20,17:31,17:51,I52231
135844,1335,firstClass,IndiGo,30/03/2023,Bhubaneswar,Udaipur,1334.18,01:28,11:50,13:18,6E5591
135848,1335,premium,Akasa Air,27/04/2023,Navi Mumbai,Gwalior,958.81,01:03,01:51,02:54,QP2765
135850,1335,firstClass,AirAsia India,05/11/2023,Kullu-Manali,Coimbatore,2320.85,02:34,04:35,07:09,I54758
135852,1335,economic,IndiGo,25/05/2023,Dhubri,Gwalior,1179.11,01:18,03:57,05:15,6E3471
