travelCode,code,pickupLocation,dropoffLocation,carType,rentalAgency,pickupDateTime,dropoffDateTime,rentalDuration,price,totalDistance,fuelPolicy,bookingStatus
95397,670,East Angela,Lake Brettmouth,Luxury,Avis,2025-01-06 13:42:53,2025-01-08 13:42:53,2,224.78,201,Prepaid,Pending
130245,606,Port Gabrielle,South Kyle,Hatchback,Budget,2025-01-28 10:36:12,2025-02-01 10:36:12,4,380.2,395,Full-to-Full,Pending
107829,820,Tylerport,Mariaview,SUV,Enterprise,2025-01-16 14:59:12,2025-01-19 14:59:12,3,530.57,470,Prepaid,Pending
48725,520,New Jennifer,East Jonathanshire,Hatchback,Enterprise,2025-01-19 09:51:59,2025-01-20 09:51:59,1,152.75,156,Partial,Cancelled
115229,1112,West Ashley,East Robertborough,SUV,Avis,2025-01-27 01:50:28,2025-01-29 01:50:28,2,122.54,139,Prepaid,Pending
19488,1028,West Patricia,North Jillhaven,Hatchback,Hertz,2025-01-16 19:32:11,2025-01-21 19:32:11,5,275.58,392,Partial,Pending
30668,21,Francisbury,Port Michaelton,Sedan,Budget,2025-01-24 00:50:44,2025-01-29 00:50:44,5,765.12,390,Prepaid,Confirmed
89728,1210,Alvarezhaven,Garciafurt,Luxury,Budget,2025-01-21 06:58:05,2025-01-25 06:58:05,4,327.16,275,Partial,Pending
97852,1089,Zhangside,Michelleview,SUV,Avis,2025-01-26 08:14:54,2025-01-30 08:14:54,4,423.84,391,Full-to-Full,Pending
18096,391,Johnsonview,East Ruth,SUV,Enterprise,2025-01-02 13:47:13,2025-01-04 13:47:13,2,359.34,50,Partial,Cancelled
70114,689,West Scottton,New Beth,SUV,Budget,2025-01-18 21:19:04,2025-01-20 21:19:04,2,191.52,177,Prepaid,Pending
117076,1141,Port Georgeside,Johnathanfort,Hatchback,Hertz,2025-01-23 14:03:37,2025-01-27 14:03:37,4,233.67,134,Full-to-Full,Confirmed
43972,322,Christopherland,Deborahside,SUV,Budget,2025-01-13 14:48:25,2025-01-14 14:48:25,1,121.38,202,Full-to-Full,Cancelled
10466,705,West Tonymouth,Jeffreyhaven,Hatchback,Enterprise,2025-01-29 04:52:25,2025-01-31 04:52:25,2,126.15,208,Partial,Cancelled
2500,1238,Lozanoburgh,New Christinaburgh,SUV,Avis,2025-01-12 02:52:03,2025-01-14 02:52:03,2,293.45,338,Prepaid,Cancelled
52881,937,South Matthew,South Michaeltown,Sedan,Sixt,2025-01-14 10:11:01,2025-01-16 10:11:01,2,248.88,209,Prepaid,Cancelled
25203,63,New Samanthafort,Martinezstad,SUV,Budget,2025-01-23 00:46:19,2025-01-28 00:46:19,5,153.29,113,Full-to-Full,Pending
101171,202,Josephberg,Lake Billyport,SUV,Enterprise,2025-01-01 17:35:54,2025-01-06 17:35:54,5,820.89,232,Partial,Cancelled
117810,1150,Port Hannah,Chaseville,Hatchback,Hertz,2025-01-23 11:13:56,2025-01-28 11:13:56,5,651.25,467,Partial,Cancelled
10822,987,West Jasonville,Vickieberg,Hatchback,Avis,2025-01-15 15:29:20,2025-01-17 15:29:20,2,95.03,252,Partial,Pending
80963,33,Barryville,Jacquelineton,Hatchback,Enterprise,2025-01-19 02:26:58,2025-01-21 02:26:58,2,257.1,444,Prepaid,Pending
89351,581,Sheilatown,Rileyberg,Sedan,Budget,2025-01-18 17:31:25,2025-01-23 17:31:25,5,600.92,345,Full-to-Full,Confirmed
19440,784,Burtonborough,Tamaraport,Sedan,Budget,2025-01-30 10:13:58,2025-02-03 10:13:58,4,178.7,249,Partial,Pending
13760,1068,Baileyview,Brownfort,Sedan,Sixt,2025-01-22 14:39:11,2025-01-26 14:39:11,4,265.55,396,Prepaid,Confirmed
122550,915,Robinhaven,South Meganton,Sedan,Sixt,2025-01-25 11:45:49,2025-01-26 11:45:49,1,190.79,405,Full-to-Full,Confirmed
81885,282,South Nicole,Loriview,Luxury,Avis,2025-01-14 13:13:20,2025-01-18 13:13:20,4,729.59,181,Partial,Confirmed
53461,453,Johnnymouth,North Garychester,Hatchback,Budget,2025-01-25 00:18:36,2025-01-30 00:18:36,5,911.78,296,Partial,Pending
39469,147,Thompsonland,Fowlerfort,Hatchback,Sixt,2025-01-02 12:50:28,2025-01-03 12:50:28,1,78.19,52,Partial,Cancelled
82150,924,Toddborough,Margaretburgh,Sedan,Enterprise,2025-01-08 06:23:16,2025-01-13 06:23:16,5,801.5,194,Partial,Cancelled
54418,162,Lake Michael,Hughestown,SUV,Enterprise,2025-01-16 05:32:01,2025-01-21 05:32:01,5,991.78,150,Full-to-Full,Confirmed
95766,622,West Jose,Barbarafurt,Luxury,Enterprise,2025-01-02 19:32:26,2025-01-04 19:32:26,2,208.78,316,Full-to-Full,Pending
74521,797,West Ambershire,Reyesland,Hatchback,Hertz,2025-01-13 11:59:40,2025-01-15 11:59:40,2,137.42,60,Partial,Cancelled
22247,310,Josephshire,Cabreraborough,Luxury,Hertz,2025-01-09 00:46:35,2025-01-10 00:46:35,1,148.77,404,Full-to-Full,Cancelled
134689,233,East Sabrinachester,Gabrieltown,Sedan,Sixt,2025-01-23 04:55:43,2025-01-26 04:55:43,3,369.62,95,Full-to-Full,Pending
102782,663,East Emilymouth,Jarvisshire,Sedan,Enterprise,2025-01-17 16:16:00,2025-01-20 16:16:00,3,397.72,250,Full-to-Full,Pending
24264,63,Catherinebury,Brookeview,Luxury,Budget,2025-01-20 20:20:24,2025-01-21 20:20:24,1,66.78,212,Prepaid,Cancelled
56155,322,Sarahmouth,North Nicholas,Luxury,Sixt,2025-01-11 23:18:29,2025-01-15 23:18:29,4,707.9,418,Full-to-Full,Cancelled
53717,152,Longview,Marshallberg,Luxury,Sixt,2025-01-27 01:37:07,2025-01-31 01:37:07,4,608.33,205,Full-to-Full,Cancelled
38027,174,South Adam,Amyshire,Hatchback,Sixt,2025-01-04 12:37:48,2025-01-05 12:37:48,1,113.73,169,Partial,Pending
116477,151,Lake Anthony,Mitchellville,Sedan,Sixt,2025-01-17 08:48:24,2025-01-19 08:48:24,2,346.06,281,Full-to-Full,Cancelled
91260,744,Davisborough,Morantown,Hatchback,Enterprise,2025-01-03 12:47:07,2025-01-05 12:47:07,2,297.73,68,Full-to-Full,Cancelled
2860,763,Lake Theresa,East Melissa,Luxury,Budget,2025-01-28 21:54:22,2025-02-02 21:54:22,5,216.44,307,Full-to-Full,Confirmed
70177,950,Haleyburgh,Port Glenn,Luxury,Avis,2025-01-22 06:18:21,2025-01-25 06:18:21,3,401.66,337,Partial,Cancelled
77522,1038,Fieldsfurt,New Eric,Luxury,Sixt,2025-01-14 16:52:42,2025-01-15 16:52:42,1,178.82,463,Partial,Pending
130944,1250,Sharonton,Lake David,SUV,Sixt,2025-01-14 16:24:42,2025-01-17 16:24:42,3,575.2,284,Full-to-Full,Pending
94052,313,West Meganburgh,Rasmussenport,Luxury,Hertz,2025-01-10 11:16:02,2025-01-12 11:16:02,2,353.34,438,Full-to-Full,Cancelled
45334,427,Terryborough,Millston,Sedan,Enterprise,2025-01-08 18:34:19,2025-01-13 18:34:19,5,846.01,275,Full-to-Full,Cancelled
61078,784,Lake Joyland,Sanchezside,Luxury,Sixt,2025-01-04 03:24:49,2025-01-06 03:24:49,2,272.0,371,Full-to-Full,Pending
63260,871,Grossland,Port Mark,SUV,Budget,2025-01-10 12:26:24,2025-01-13 12:26:24,3,336.43,386,Full-to-Full,Cancelled
6751,1177,Moyerberg,New Thomasburgh,SUV,Avis,2025-01-25 00:42:11,2025-01-29 00:42:11,4,203.06,390,Full-to-Full,Pending
87652,213,Bethport,West Gregory,Hatchback,Budget,2025-01-04 19:55:13,2025-01-07 19:55:13,3,508.21,438,Prepaid,Confirmed
125887,114,Lake Justinfort,Jameschester,Luxury,Sixt,2025-01-04 19:24:57,2025-01-06 19:24:57,2,359.34,330,Partial,Confirmed
692,658,West Samuel,Hopkinsside,Hatchback,Sixt,2025-01-30 00:31:20,2025-01-31 00:31:20,1,95.05,162,Partial,Confirmed
117745,1157,Timothybury,Burkeside,SUV,Avis,2025-01-21 10:36:15,2025-01-23 10:36:15,2,305.1,292,Partial,Confirmed
58189,778,Davidstad,New Christopherburgh,Sedan,Avis,2025-01-08 13:02:33,2025-01-13 13:02:33,5,421.64,121,Prepaid,Cancelled
68452,1168,Port Lindamouth,Port Katieside,SUV,Hertz,2025-01-12 07:20:29,2025-01-16 07:20:29,4,765.86,490,Prepaid,Pending
48800,533,Sandrafort,North Cheryl,Luxury,Enterprise,2025-01-05 00:23:42,2025-01-08 00:23:42,3,158.72,219,Prepaid,Cancelled
4373,378,West Austin,Ramoston,SUV,Enterprise,2025-01-22 22:04:48,2025-01-23 22:04:48,1,72.05,426,Partial,Cancelled
12118,593,South Thomas,Emilystad,Luxury,Sixt,2025-01-28 03:20:19,2025-01-30 03:20:19,2,225.35,159,Full-to-Full,Confirmed
86281,667,North Jonathonfort,Carterborough,Sedan,Budget,2025-01-29 18:56:14,2025-01-30 18:56:14,1,169.29,214,Partial,Cancelled
14353,308,Jacksonfort,West Rachaelview,Luxury,Budget,2025-01-04 00:51:20,2025-01-08 00:51:20,4,235.04,326,Full-to-Full,Pending
117238,894,Shannonville,Brittanyhaven,SUV,Enterprise,2025-01-11 23:27:25,2025-01-16 23:27:25,5,794.32,278,Partial,Confirmed
68920,1239,Hodgemouth,Fletcherfort,Sedan,Sixt,2025-01-11 10:25:24,2025-01-13 10:25:24,2,86.69,420,Full-to-Full,Confirmed
56417,1017,South Laurastad,Cainville,Hatchback,Enterprise,2025-01-29 21:17:01,2025-02-03 21:17:01,5,556.08,319,Full-to-Full,Cancelled
106388,174,Williamsonbury,East Michaelburgh,Sedan,Enterprise,2025-01-09 21:08:10,2025-01-14 21:08:10,5,752.13,277,Partial,Confirmed
13440,142,Robinsonberg,Stevenborough,SUV,Avis,2025-01-05 01:46:06,2025-01-08 01:46:06,3,313.57,295,Full-to-Full,Pending
63422,272,North Manuel,Daniellebury,SUV,Avis,2025-01-16 13:32:34,2025-01-19 13:32:34,3,297.11,72,Prepaid,Cancelled
65123,1103,Deannastad,Amyside,SUV,Enterprise,2025-01-28 13:42:08,2025-01-30 13:42:08,2,91.69,340,Partial,Pending
22445,1163,Tylerville,Port Roberthaven,Sedan,Sixt,2025-01-17 10:27:06,2025-01-22 10:27:06,5,994.48,235,Prepaid,Pending
1048,109,Johnside,Sarahhaven,Luxury,Avis,2025-01-06 20:25:45,2025-01-09 20:25:45,3,433.06,334,Full-to-Full,Cancelled
64315,1031,New Samanthaburgh,Lake Kennethport,SUV,Budget,2025-01-10 20:38:38,2025-01-11 20:38:38,1,103.26,424,Full-to-Full,Confirmed
47826,1050,New Bryan,Port Jennifer,Sedan,Avis,2025-01-15 20:37:40,2025-01-19 20:37:40,4,410.25,392,Full-to-Full,Cancelled
109491,527,Traceyville,South Danielleview,Sedan,Avis,2025-01-26 19:04:31,2025-01-31 19:04:31,5,859.48,103,Prepaid,Cancelled
3244,1122,Josephport,Millerport,Hatchback,Hertz,2025-01-04 18:35:28,2025-01-08 18:35:28,4,584.9,63,Prepaid,Pending
33579,1068,North Marcusland,Melissamouth,Luxury,Avis,2025-01-12 03:20:11,2025-01-17 03:20:11,5,732.23,251,Partial,Confirmed
64719,605,East Tara,Jessicabury,Sedan,Avis,2025-01-12 00:29:56,2025-01-17 00:29:56,5,726.87,475,Partial,Cancelled
131251,1082,Lake Breannabury,Smithborough,SUV,Avis,2025-01-04 17:15:21,2025-01-08 17:15:21,4,368.01,206,Full-to-Full,Cancelled
125671,68,Chanstad,Hendersonshire,Luxury,Budget,2025-01-13 02:34:57,2025-01-14 02:34:57,1,145.27,180,Prepaid,Confirmed
58515,418,Youngton,Jennaside,Luxury,Sixt,2025-01-29 02:16:26,2025-01-30 02:16:26,1,104.14,359,Partial,Cancelled
18321,1021,Brianfort,Johnsonborough,Luxury,Hertz,2025-01-24 11:37:56,2025-01-29 11:37:56,5,659.69,110,Prepaid,Confirmed
108181,1310,Dukeborough,South Karenberg,Hatchback,Avis,2025-01-26 03:31:14,2025-01-27 03:31:14,1,105.05,66,Prepaid,Cancelled
106373,743,New Sarahmouth,Port Bradleyborough,Luxury,Sixt,2025-01-08 14:24:16,2025-01-13 14:24:16,5,178.9,261,Prepaid,Confirmed
128752,394,Onealberg,Nicholeville,Hatchback,Budget,2025-01-17 00:42:07,2025-01-22 00:42:07,5,209.02,169,Partial,Cancelled
28337,1125,Edwardfurt,New Laura,Sedan,Budget,2025-01-18 17:27:26,2025-01-20 17:27:26,2,103.3,208,Prepaid,Pending
112882,852,Lake Jessicafort,New Amandamouth,Hatchback,Sixt,2025-01-10 06:05:40,2025-01-11 06:05:40,1,81.17,256,Prepaid,Cancelled
86234,17,Hayeshaven,Joseburgh,Hatchback,Hertz,2025-01-22 00:44:38,2025-01-25 00:44:38,3,371.76,262,Partial,Cancelled
22840,501,West Alexischester,Brianchester,SUV,Budget,2025-01-07 15:32:59,2025-01-09 15:32:59,2,106.23,391,Partial,Confirmed
89752,1090,West Aaron,South Matthewfurt,Luxury,Budget,2025-01-08 05:57:36,2025-01-12 05:57:36,4,375.47,482,Full-to-Full,Pending
49012,1141,South Gregoryberg,South Shaunhaven,Luxury,Avis,2025-01-27 20:32:09,2025-01-30 20:32:09,3,461.37,285,Partial,Cancelled
82014,752,East Erin,West Ashley,Hatchback,Enterprise,2025-01-29 03:51:06,2025-02-02 03:51:06,4,756.42,279,Partial,Pending
130518,753,Huffmouth,South Rhondaborough,Luxury,Enterprise,2025-01-19 13:03:34,2025-01-20 13:03:34,1,198.91,137,Full-to-Full,Confirmed
13758,465,Jermainefort,New Francisco,Sedan,Enterprise,2025-01-28 18:41:57,2025-01-29 18:41:57,1,39.21,155,Prepaid,Confirmed
93862,1149,East Sarahport,Morrisberg,Sedan,Budget,2025-01-23 05:48:55,2025-01-27 05:48:55,4,304.83,380,Prepaid,Confirmed
114912,1248,South Hollyberg,West Elizabethburgh,Hatchback,Avis,2025-01-28 11:21:48,2025-02-01 11:21:48,4,287.57,480,Full-to-Full,Pending
55136,1048,Christopherville,New Colleen,SUV,Avis,2025-01-10 14:16:31,2025-01-14 14:16:31,4,247.44,129,Full-to-Full,Pending
70984,212,Leeville,Port Michael,Luxury,Hertz,2025-01-28 09:21:49,2025-02-02 09:21:49,5,961.59,145,Prepaid,Confirmed
45660,294,South John,Tracytown,SUV,Sixt,2025-01-08 20:22:37,2025-01-10 20:22:37,2,240.4,314,Partial,Cancelled
128763,519,Emilymouth,Kleinbury,Hatchback,Enterprise,2025-01-10 07:01:38,2025-01-13 07:01:38,3,565.01,314,Partial,Cancelled
120241,991,Port Jason,West Todd,Luxury,Hertz,2025-01-09 11:05:20,2025-01-14 11:05:20,5,598.9,475,Prepaid,Pending
1666,1010,South Donaldshire,Davidside,Luxury,Avis,2025-01-03 00:14:53,2025-01-05 00:14:53,2,204.47,181,Full-to-Full,Pending
133499,661,Abigailtown,Julieshire,SUV,Budget,2025-01-11 14:47:10,2025-01-12 14:47:10,1,168.7,297,Partial,Confirmed
48974,627,Stephensonchester,Lake Renee,SUV,Budget,2025-01-19 19:03:40,2025-01-21 19:03:40,2,165.06,324,Partial,Cancelled
31757,1027,Port Ryanland,Coreyhaven,Sedan,Sixt,2025-01-20 21:11:01,2025-01-22 21:11:01,2,197.89,382,Prepaid,Confirmed
110123,542,Port Debraton,Danielsshire,Hatchback,Avis,2025-01-06 21:08:48,2025-01-07 21:08:48,1,147.75,207,Prepaid,Pending
72065,94,Brendamouth,Wellsborough,SUV,Avis,2025-01-23 10:04:32,2025-01-25 10:04:32,2,284.29,126,Partial,Cancelled
81080,530,Danielsborough,Richardsonville,Hatchback,Budget,2025-01-08 11:32:45,2025-01-09 11:32:45,1,78.89,482,Partial,Confirmed
135686,1313,Steinland,Rebeccafurt,Hatchback,Hertz,2025-01-29 23:33:07,2025-02-02 23:33:07,4,401.92,429,Full-to-Full,Pending
124083,985,New Josephside,Lake James,SUV,Enterprise,2025-01-18 10:47:56,2025-01-22 10:47:56,4,278.59,103,Partial,Confirmed
82753,1134,Sullivanport,Priceview,Luxury,Budget,2025-01-23 08:01:16,2025-01-25 08:01:16,2,253.56,283,Partial,Pending
92174,358,New Rachelport,Meredithshire,SUV,Avis,2025-01-27 03:04:55,2025-01-28 03:04:55,1,199.91,373,Prepaid,Cancelled
2465,122,Heathermouth,Adamfort,Luxury,Sixt,2025-01-15 11:29:02,2025-01-20 11:29:02,5,183.5,171,Prepaid,Cancelled
13026,790,Lake Andrew,East Stephen,Hatchback,Avis,2025-01-29 11:46:54,2025-01-31 11:46:54,2,208.74,128,Full-to-Full,Pending
66554,199,Vargasmouth,Jessicastad,SUV,Enterprise,2025-01-10 09:47:56,2025-01-14 09:47:56,4,571.44,492,Prepaid,Confirmed
129971,523,Coreychester,South Billy,SUV,Enterprise,2025-01-08 08:26:22,2025-01-13 08:26:22,5,444.3,101,Full-to-Full,Confirmed
130630,507,Tinafort,Brandonview,Hatchback,Hertz,2025-01-09 00:00:31,2025-01-10 00:00:31,1,91.58,331,Partial,Pending
31286,1294,Timothychester,Carlbury,Sedan,Enterprise,2025-01-09 18:51:12,2025-01-11 18:51:12,2,195.61,376,Full-to-Full,Cancelled
78108,244,North Shawnshire,North Mary,SUV,Hertz,2025-01-23 09:35:33,2025-01-24 09:35:33,1,96.37,311,Prepaid,Cancelled
131898,11,Pamborough,South Mark,SUV,Budget,2025-01-07 07:20:32,2025-01-12 07:20:32,5,235.28,134,Partial,Cancelled
34375,711,Baileymouth,Port Daniel,Hatchback,Budget,2025-01-13 23:39:07,2025-01-17 23:39:07,4,313.37,183,Partial,Cancelled
116489,202,East Shawn,North Hectorberg,Hatchback,Avis,2025-01-02 04:35:49,2025-01-04 04:35:49,2,60.44,157,Prepaid,Cancelled
37049,798,New Robert,North Bridget,SUV,Avis,2025-01-24 03:37:59,2025-01-28 03:37:59,4,271.04,205,Partial,Cancelled
101383,159,Perezmouth,New Bonnie,Hatchback,Budget,2025-01-03 02:40:31,2025-01-04 02:40:31,1,98.79,183,Partial,Confirmed
76497,781,South Michaelmouth,Sabrinaborough,SUV,Sixt,2025-01-03 12:34:10,2025-01-06 12:34:10,3,427.35,155,Prepaid,Pending
25729,105,New Kimberlymouth,West Amandaside,Sedan,Hertz,2025-01-24 11:33:56,2025-01-28 11:33:56,4,656.56,285,Prepaid,Cancelled
134150,892,Reyesville,Kimberlyborough,Hatchback,Enterprise,2025-01-16 12:32:04,2025-01-17 12:32:04,1,98.63,136,Prepaid,Pending
67395,530,West Michelleport,Jameshaven,Luxury,Avis,2025-01-01 17:13:43,2025-01-04 17:13:43,3,244.26,97,Full-to-Full,Pending
97608,714,Cummingsfort,Port Seanhaven,Hatchback,Budget,2025-01-22 05:08:13,2025-01-24 05:08:13,2,200.31,153,Full-to-Full,Cancelled
17938,1062,Lauraburgh,Vaughnland,SUV,Avis,2025-01-08 10:02:39,2025-01-13 10:02:39,5,435.33,436,Full-to-Full,Cancelled
90253,1304,Jamiechester,East Antonio,Sedan,Avis,2025-01-29 09:27:28,2025-02-02 09:27:28,4,311.5,288,Partial,Pending
58108,229,Jonesbury,Amyland,SUV,Sixt,2025-01-08 16:18:37,2025-01-09 16:18:37,1,139.19,177,Prepaid,Confirmed
133815,1172,West Jonathanshire,New Timothy,Sedan,Hertz,2025-01-03 18:38:32,2025-01-06 18:38:32,3,343.14,477,Partial,Cancelled
53683,594,Lake Faith,North Barbara,SUV,Enterprise,2025-01-02 13:55:00,2025-01-05 13:55:00,3,229.29,255,Full-to-Full,Pending
130724,1288,Kellyport,Lake Karen,Hatchback,Sixt,2025-01-29 18:09:03,2025-02-01 18:09:03,3,348.73,274,Prepaid,Cancelled
129410,938,South Danielle,Lake Stephenport,Sedan,Hertz,2025-01-05 13:47:27,2025-01-10 13:47:27,5,351.28,296,Partial,Confirmed
117578,396,Gregchester,South Frankside,Sedan,Budget,2025-01-12 05:24:17,2025-01-16 05:24:17,4,555.84,339,Full-to-Full,Cancelled
57769,1214,East Audrey,Ryanborough,SUV,Sixt,2025-01-18 12:01:04,2025-01-22 12:01:04,4,206.62,177,Partial,Pending
90275,394,Knappmouth,West Leslieland,Luxury,Avis,2025-01-03 12:30:08,2025-01-07 12:30:08,4,626.3,230,Prepaid,Cancelled
119296,951,Port Gregoryville,New Brian,Sedan,Enterprise,2025-01-10 01:13:59,2025-01-14 01:13:59,4,584.95,342,Full-to-Full,Confirmed
83505,841,Shirleyside,North Ryan,Hatchback,Budget,2025-01-22 12:20:51,2025-01-26 12:20:51,4,286.62,317,Full-to-Full,Confirmed
88928,567,North Alfred,West Jenna,Hatchback,Hertz,2025-01-15 17:44:09,2025-01-16 17:44:09,1,42.15,78,Prepaid,Cancelled
4088,134,Vasquezmouth,Farleyberg,Luxury,Sixt,2025-01-03 06:49:09,2025-01-08 06:49:09,5,412.82,158,Full-to-Full,Pending
133048,124,South Kyleshire,Williamton,SUV,Budget,2025-01-03 03:05:53,2025-01-08 03:05:53,5,748.32,404,Partial,Pending
35677,1193,Andreamouth,Roberttown,Hatchback,Avis,2025-01-20 13:41:44,2025-01-22 13:41:44,2,369.67,395,Partial,Pending
16958,130,Wendytown,West Joshua,Hatchback,Avis,2025-01-10 03:34:33,2025-01-13 03:34:33,3,295.18,414,Prepaid,Cancelled
22562,136,West Joseph,New Andrewmouth,Hatchback,Enterprise,2025-01-02 17:01:30,2025-01-03 17:01:30,1,177.86,442,Partial,Cancelled
20379,545,Lake Michellehaven,Stevenmouth,Luxury,Hertz,2025-01-07 03:47:22,2025-01-10 03:47:22,3,274.22,112,Prepaid,Confirmed
6761,547,North Stephanieberg,North Suzanne,SUV,Avis,2025-01-25 23:47:03,2025-01-30 23:47:03,5,345.31,167,Full-to-Full,Pending
85871,1128,Port Amy,Roberthaven,Hatchback,Sixt,2025-01-10 12:40:44,2025-01-14 12:40:44,4,228.28,115,Partial,Cancelled
17060,681,Billburgh,Kimberlyshire,Luxury,Hertz,2025-01-22 16:11:53,2025-01-26 16:11:53,4,125.79,500,Prepaid,Confirmed
23894,52,Grahamstad,Lauratown,SUV,Avis,2025-01-08 22:58:47,2025-01-09 22:58:47,1,181.81,492,Prepaid,Cancelled
399,75,South Philipmouth,New Tyler,Sedan,Enterprise,2025-01-06 19:55:09,2025-01-07 19:55:09,1,117.62,383,Partial,Cancelled
80743,659,North Eugene,Coleport,Hatchback,Budget,2025-01-19 21:05:34,2025-01-21 21:05:34,2,243.15,221,Full-to-Full,Pending
49612,980,Maynardberg,North Lindsey,SUV,Sixt,2025-01-14 00:26:56,2025-01-15 00:26:56,1,106.21,267,Full-to-Full,Pending
37914,1138,Albertville,Lake Nathaniel,Luxury,Enterprise,2025-01-19 21:27:59,2025-01-22 21:27:59,3,459.95,136,Prepaid,Pending
27875,872,Port Jennifer,Port Deanna,SUV,Enterprise,2025-01-27 16:53:58,2025-01-29 16:53:58,2,292.36,349,Prepaid,Cancelled
57551,529,South James,North Troyton,SUV,Enterprise,2025-01-23 17:51:01,2025-01-27 17:51:01,4,621.12,440,Partial,Pending
72580,477,Andrewborough,Lake Javier,Luxury,Enterprise,2025-01-27 21:29:42,2025-01-28 21:29:42,1,126.36,261,Full-to-Full,Cancelled
104430,363,Kleinberg,South Robertburgh,Hatchback,Avis,2025-01-10 00:04:15,2025-01-14 00:04:15,4,708.11,309,Partial,Cancelled
69090,873,West Alexismouth,East Elizabethview,Luxury,Enterprise,2025-01-13 08:41:30,2025-01-18 08:41:30,5,729.74,456,Prepaid,Confirmed
34492,607,North Davidchester,Lake Nicoleland,Hatchback,Hertz,2025-01-25 05:57:04,2025-01-26 05:57:04,1,37.09,387,Full-to-Full,Pending
13577,1317,Josebury,New Robert,SUV,Sixt,2025-01-10 04:50:13,2025-01-12 04:50:13,2,396.55,401,Prepaid,Confirmed
56165,484,Hannahville,New Ronald,SUV,Sixt,2025-01-28 19:11:42,2025-01-29 19:11:42,1,105.23,211,Full-to-Full,Cancelled
70040,847,South Raymond,Samanthatown,Luxury,Budget,2025-01-05 20:52:44,2025-01-08 20:52:44,3,175.86,171,Partial,Cancelled
95684,1112,Harperfurt,South Marie,Luxury,Budget,2025-01-12 11:02:02,2025-01-17 11:02:02,5,338.88,267,Partial,Pending
130445,945,New Jeffrey,Port Danamouth,Hatchback,Hertz,2025-01-15 21:55:39,2025-01-16 21:55:39,1,138.62,68,Partial,Confirmed
123518,1117,New Ann,Milesshire,SUV,Avis,2025-01-19 02:02:01,2025-01-22 02:02:01,3,505.39,115,Partial,Pending
70942,796,Karlfurt,South Anthonyton,SUV,Avis,2025-01-19 01:16:05,2025-01-23 01:16:05,4,533.08,323,Prepaid,Cancelled
39951,1276,Bennettport,New Benjaminburgh,SUV,Hertz,2025-01-04 20:06:56,2025-01-08 20:06:56,4,246.61,326,Full-to-Full,Pending
89189,844,North Rickyville,Theresastad,SUV,Enterprise,2025-01-15 14:09:38,2025-01-20 14:09:38,5,357.1,422,Full-to-Full,Confirmed
26073,357,North Veronicatown,Sandovalmouth,SUV,Sixt,2025-01-10 08:28:52,2025-01-11 08:28:52,1,170.73,410,Prepaid,Pending
71732,1259,Evanschester,Williamsonbury,Hatchback,Sixt,2025-01-02 12:32:29,2025-01-04 12:32:29,2,167.26,184,Partial,Confirmed
90623,1190,Michaelstad,West Bruceton,Sedan,Budget,2025-01-20 18:23:21,2025-01-22 18:23:21,2,270.41,490,Prepaid,Pending
132702,1041,Costaville,Boydview,Luxury,Hertz,2025-01-15 11:50:27,2025-01-20 11:50:27,5,824.12,386,Partial,Cancelled
110000,420,South Claytonmouth,South Chadland,SUV,Budget,2025-01-25 16:41:38,2025-01-30 16:41:38,5,430.46,65,Partial,Confirmed
93614,384,New Bradleymouth,North Jesus,Sedan,Enterprise,2025-01-09 12:24:23,2025-01-10 12:24:23,1,154.11,482,Partial,Pending
38163,82,Troyborough,Dennisside,Sedan,Avis,2025-01-02 05:18:27,2025-01-07 05:18:27,5,465.86,216,Prepaid,Pending
12456,1044,Ortizburgh,South David,SUV,Sixt,2025-01-05 01:23:09,2025-01-06 01:23:09,1,159.12,219,Prepaid,Cancelled
44302,459,Ortegaside,Port Jerry,Luxury,Budget,2025-01-18 17:05:50,2025-01-21 17:05:50,3,511.28,388,Full-to-Full,Pending
69737,269,Lisabury,West Lance,Hatchback,Budget,2025-01-16 13:42:17,2025-01-19 13:42:17,3,518.82,231,Partial,Cancelled
32038,286,East Lisa,Anthonyville,Hatchback,Hertz,2025-01-23 06:06:23,2025-01-28 06:06:23,5,632.21,386,Prepaid,Cancelled
34470,542,North Tyler,Mauricehaven,Luxury,Enterprise,2025-01-01 15:14:50,2025-01-03 15:14:50,2,302.82,119,Full-to-Full,Cancelled
50103,1312,Port Chasechester,Kerrfurt,SUV,Avis,2025-01-05 02:41:09,2025-01-09 02:41:09,4,236.88,62,Full-to-Full,Pending
104345,1080,South Kelly,East Brandi,Sedan,Enterprise,2025-01-25 07:40:08,2025-01-29 07:40:08,4,394.31,138,Partial,Pending
65668,1058,Emilyborough,South Danny,Sedan,Enterprise,2025-01-14 08:11:47,2025-01-18 08:11:47,4,190.01,50,Partial,Cancelled
105507,964,Jamesbury,Port Ashley,SUV,Hertz,2025-01-23 00:18:29,2025-01-27 00:18:29,4,340.51,175,Prepaid,Pending
